SalePrice,id
117850.68948968525,1461
157376.57955857043,1462
171059.14498974977,1463
193016.69668978252,1464
200423.8755991991,1465
168659.1730785048,1466
179717.65542406996,1467
161923.12247088295,1468
200017.01031040278,1469
123561.9641976931,1470
183237.64479761943,1471
102240.32968856664,1472
98641.62668891085,1473
145812.70918166867,1474
121675.95744253059,1475
346061.9665879578,1476
246982.20427320278,1477
295205.34763089905,1478
299251.9757598778,1479
469743.23770815885,1480
332804.24882513506,1481
217803.47075710495,1482
169424.7954490374,1483
172811.06306285423,1484
199912.08377630898,1485
195853.1087920142,1486
347479.9598247176,1487
243942.36545619243,1488
189683.38948250757,1489
223597.10868538724,1490
191727.10569097547,1491
89205.54076383576,1492
190253.0919286293,1493
292060.3764711997,1494
288441.03994430497,1495
228307.04588117433,1496
175004.48952524428,1497
174813.53766693105,1498
166009.84377201035,1499
156125.6999684805,1500
166647.70712422387,1501
152839.40024078393,1502
287058.3615952217,1503
248656.958585753,1504
226682.40234936788,1505
186680.88560018915,1506
238600.92354351096,1507
195654.9482049546,1508
160786.21799973224,1509
146650.133364327,1510
149166.71437282063,1511
168307.19536502278,1512
142430.39297604514,1513
150942.4096385613,1514
192821.1593026063,1515
150973.16660015142,1516
161199.49244641574,1517
132539.01514247092,1518
207796.9537757117,1519
127858.958285953,1520
126404.18420622307,1521
177372.6405179664,1522
109905.35901832943,1523
124799.23583156857,1524
120963.07456237682,1525
114313.66020807477,1526
104615.52670927292,1527
136367.88784135264,1528
152268.89750224078,1529
196638.06397851152,1530
115875.86173992217,1531
98850.06160825092,1532
145153.05180525535,1533
123575.59545089018,1534
137562.57559062302,1535
107615.95717067763,1536
62611.66933612954,1537
152287.16613193124,1538
194704.2187694132,1539
87865.202458488,1540
142275.3442837104,1541
132882.94287405885,1542
190251.48665984103,1543
86112.81976780394,1544
113041.74684900817,1545
140376.3097028375,1546
133099.81163449696,1547
139411.87678642443,1548
125320.52700631964,1549
135922.68332537738,1550
110564.41670804465,1551
142594.27267760847,1552
143178.11820245686,1553
121753.6688600028,1554
151212.91354165314,1555
88213.55418548395,1556
104320.81030455233,1557
104078.30199947911,1558
78909.97669023852,1559
135022.81322496457,1560
122449.0727204163,1561
137097.0912136614,1562
125368.69937080181,1563
154999.66572094156,1564
144879.06667394677,1565
232010.97882359556,1566
77827.32520742914,1567
234208.49362677644,1568
124764.36929414854,1569
141092.68373647955,1570
114417.93030028355,1571
138699.91388815275,1572
229382.4635681345,1573
115890.7858946549,1574
224376.29596884435,1575
235914.53623422136,1576
188765.28890808392,1577
144900.38028624744,1578
137989.97023729509,1579
194285.65097578385,1580
152940.9310113574,1581
132343.71837052127,1582
292476.3816625555,1583
223970.3749510892,1584
140897.4949832785,1585
75435.26065741463,1586
111063.96986339404,1587
146898.8399344198,1588
96984.96009977757,1589
137325.87889856534,1590
93403.35030876956,1591
115167.25646264474,1592
134972.59822698584,1593
120922.45123209643,1594
108734.05259552451,1595
220536.65911083345,1596
194789.85909006497,1597
221195.30054057395,1598
184680.42659478282,1599
177358.1846291361,1600
69440.71060967137,1601
114491.55581596444,1602
82416.25284267099,1603
261116.45748738167,1604
252135.1463571834,1605
172736.2994447946,1606
184372.06688158758,1607
226094.73763183667,1608
184610.39940462034,1609
148569.87444159633,1610
141907.47892461362,1611
166153.45239356544,1612
164859.39489372284,1613
129129.70846096924,1614
90379.52661107405,1615
77390.1563855867,1616
94677.54507247017,1617
137131.72695193812,1618
147199.86532812298,1619
165660.80627343676,1620
136651.58971694976,1621
146661.4440263703,1622
277226.96799012896,1623
206611.6907861924,1624
123634.19151129131,1625
168670.46077097865,1626
183827.4935290123,1627
278546.69420970214,1628
190502.55084073008,1629
325297.44490723533,1630
222248.76969758593,1631
235221.26629419127,1632
186874.43285424242,1633
187396.9223565554,1634
175763.2130308531,1635
160416.5566312212,1636
196090.443600067,1637
181282.6256276422,1638
186667.64378033148,1639
251216.473284924,1640
182213.72854429568,1641
233030.28273906355,1642
222478.24684005204,1643
239950.45098092675,1644
199301.54267409624,1645
165239.03515876125,1646
168103.0669330336,1647
129812.12598608849,1648
142730.5705876153,1649
119858.85598362886,1650
124686.65848373949,1651
103075.89011750922,1652
106433.83602987211,1653
149385.45724889287,1654
149439.92555643854,1655
141205.1114606363,1656
151832.4719224204,1657
150094.47538792924,1658
134734.7478075811,1659
153728.56662819104,1660
399259.79478874954,1661
391666.6856620608,1662
367123.4535860497,1663
412994.67909988825,1664
305026.0553053643,1665
314952.2088297419,1666
360077.1077365426,1667
343682.80349280476,1668
307365.50194099615,1669
345810.6394906851,1670
258335.26156600026,1671
402926.9421598829,1672
292199.8013098135,1673
251614.8430313943,1674
187197.0995731647,1675
186692.0413617509,1676
212470.12765937016,1677
380372.3450324681,1678
378600.3106156571,1679
322894.9591917137,1680
248807.10345254035,1681
313773.52071938943,1682
191148.17430327702,1683
183866.65349977487,1684
174985.30138306395,1685
181341.20276512724,1686
180730.3630068127,1687
193744.73789733363,1688
198969.6505451232,1689
203992.30701480378,1690
193631.3379127046,1691
271303.5217506968,1692
177170.36526120678,1693
183553.0163157903,1694
177628.9593361795,1695
277183.74964465795,1696
183782.02341440128,1697
338211.9792149678,1698
317311.26823001186,1699
256795.7931337558,1700
273102.1847301938,1701
236930.6316929876,1702
253449.4902330941,1703
275753.63907120284,1704
246205.68153776592,1705
329408.73062155227,1706
208159.43923278604,1707
199777.49986831436,1708
263712.4125793009,1709
227055.04424943618,1710
271568.2464285118,1711
265936.2787174434,1712
263483.01387660624,1713
217140.34246904217,1714
205954.002964693,1715
187341.81455230573,1716
190606.7305596386,1717
141606.65018517425,1718
201025.97141401767,1719
230633.75113133457,1720
168397.07618050947,1721
125475.00536670127,1722
152503.78772236535,1723
206122.62921033366,1724
240031.2568758678,1725
179917.81541799763,1726
150310.9199673137,1727
179126.1241011098,1728
162620.82398536353,1729
153354.73018513524,1730
124952.64478360588,1731
133240.66365550534,1732
116086.00091118281,1733
122970.10484579876,1734
131494.10144389898,1735
113220.0829093968,1736
311639.46991046896,1737
242289.5725435868,1738
254856.26122651872,1739
204475.14260822983,1740
186782.2041978626,1741
166328.51385806606,1742
178294.61529290373,1743
329151.49919439515,1744
211142.0249976999,1745
200384.90224059406,1746
213343.23345164026,1747
220751.43513147702,1748
142990.9404275273,1749
122078.35488629679,1750
249102.4292056517,1751
121137.77680049452,1752
145227.39303650684,1753
201064.4165097342,1754
154834.44069864057,1755
142383.6651498127,1756
123813.98496525946,1757
144913.21994780638,1758
161145.92665540025,1759
166508.01439186465,1760
137650.19529254455,1761
176927.11094675507,1762
186892.91958392053,1763
118167.84868984566,1764
158193.17513359553,1765
187772.48102006645,1766
212024.1352771005,1767
140863.7378651098,1768
177981.67865520058,1769
155547.74781326362,1770
120994.61812740624,1771
133146.89645897687,1772
129788.8055261372,1773
141544.01290617435,1774
145655.27396082517,1775
136821.86371260375,1776
110291.02678537795,1777
139873.94821391712,1778
127414.47529024449,1779
179094.59711989432,1780
126130.24880605267,1781
93151.36261257228,1782
138919.5736449713,1783
110868.7989059241,1784
116443.46547234576,1785
149566.31233062848,1786
169862.61265888507,1787
63036.02384337307,1788
101070.30079478212,1789
84903.0845017374,1790
191518.86859293195,1791
152602.96571820002,1792
134618.1387989531,1793
157630.46894630883,1794
135422.70289901318,1795
129722.61007788744,1796
116130.41997159297,1797
119224.86175440505,1798
117630.63959352107,1799
126908.91327002863,1800
119875.56397319525,1801
136220.83734733347,1802
147679.431263662,1803
137800.71810699842,1804
137168.36497453513,1805
123198.20648886496,1806
138997.2886231757,1807
124543.61063292008,1808
119764.51119378164,1809
142402.16470587946,1810
89306.08523437311,1811
97192.04297279945,1812
124761.29916663539,1813
99453.5849822656,1814
57753.02302363091,1815
98401.89888632915,1816
107569.81160478466,1817
136666.19569375372,1818
130215.67526758177,1819
65128.18920908757,1820
116041.3369640376,1821
157063.11597016142,1822
52753.35906159563,1823
123438.39502024611,1824
142290.7919442827,1825
109150.9155629955,1826
99352.6927049701,1827
134851.76011716502,1828
124885.3962078663,1829
140111.4199727,1830
144264.31258681294,1831
80070.63264034277,1832
142905.49277042382,1833
119730.12634767724,1834
119010.75946234341,1835
125331.84306863617,1836
85420.43142784188,1837
123425.23330064684,1838
112558.86833878541,1839
139340.27717194636,1840
132062.45348196544,1841
97173.49088941404,1842
132235.57162071732,1843
153572.10424906516,1844
142319.87531710794,1845
152341.056720998,1846
167798.25499002798,1847
59815.41114745838,1848
112102.42785264169,1849
122799.3843095477,1850
144334.99520873596,1851
132286.7502771769,1852
125496.13465489802,1853
164191.60275907518,1854
152815.35278895666,1855
228511.94703232797,1856
139957.01412747154,1857
134067.88052188087,1858
122437.87653376565,1859
147814.6552112513,1860
120699.56641860183,1861
363407.35772648186,1862
341361.7366866964,1863
341371.9716450989,1864
333633.33647450566,1865
326741.24701105594,1866
234706.9912402021,1867
281065.72900636547,1868
205647.91508532965,1869
226370.5388874878,1870
264116.31088331755,1871
170596.42056042608,1872
237004.01892924303,1873
149644.0979334084,1874
194386.62117473656,1875
192263.45648865003,1876
205071.20977920972,1877
208045.9392337387,1878
127463.50810481765,1879
135230.08350082347,1880
237609.93174523328,1881
242539.8690558776,1882
185252.80186323018,1883
200770.59768544682,1884
231808.86172600221,1885
287917.6509354634,1886
210621.2754693698,1887
269392.63074940466,1888
165969.2819034424,1889
114969.91239686523,1890
135922.9164988519,1891
102086.38317043718,1892
131217.46210541477,1893
126378.86177864464,1894
135801.52572847868,1895
128085.87855750707,1896
118225.8702325278,1897
112612.50633992859,1898
161850.2441820183,1899
154554.20983571044,1900
174781.92037894137,1901
149175.00576833723,1902
236037.70640533493,1903
138900.88488500143,1904
193449.75831552537,1905
144248.94675774296,1906
196945.75157595056,1907
115685.5195167369,1908
141160.40294351836,1909
123393.7102708513,1910
224379.5090774526,1911
314547.9910574249,1912
136634.82098081952,1913
67700.31288653397,1914
292566.0497835013,1915
63985.888551057484,1916
251982.54499591494,1917
144922.72351453442,1918
169931.0983766332,1919
151905.16764367043,1920
359797.0443923009,1921
304910.6883248263,1922
226154.20766222975,1923
231456.8238188626,1924
195897.95214303304,1925
354984.9717748973,1926
132410.97110048734,1927
160272.18509807624,1928
123251.19901735097,1929
135586.72248602306,1930
142147.242763314,1931
135312.78053292757,1932
190183.61499706542,1933
176022.04532364476,1934
170041.7665025919,1935
183436.86582057114,1936
183101.049396592,1937
167208.2645254495,1938
254769.1383828227,1939
194728.59817139324,1940
164802.37498699623,1941
178093.57442658275,1942
225952.15962588158,1943
366944.5073773413,1944
385292.889702369,1945
125484.6089363614,1946
270022.34037731844,1947
161621.1750966312,1948
242725.3917847902,1949
191610.47794415097,1950
242251.66582650287,1951
215609.92110778563,1952
175027.68151241634,1953
185733.64063118145,1954
133192.01209426782,1955
317704.7150696281,1956
149380.86759879178,1957
304273.1658247728,1958
147052.7775381839,1959
110930.43646161057,1960
130647.98507455438,1961
100252.42914864262,1962
106480.43116800816,1963
106699.70672763117,1964
144237.13190349232,1965
145981.1505661987,1966
285834.5490390336,1967
410925.6444256086,1968
371385.32748266606,1969
398406.8944050118,1970
453128.69993587583,1971
353212.5928041149,1972
278451.1071657173,1973
336663.3100150282,1974
411090.2848911906,1975
280003.38870558556,1976
344848.8796496862,1977
347277.1773712514,1978
322165.78532517946,1979
193548.61499367832,1980
325818.82466426026,1981
227165.65206779438,1982
214732.63176377356,1983
169794.7450714359,1984
228384.566811767,1985
209190.06675198796,1986
193203.81101850217,1987
173920.50238376472,1988
194962.01439841258,1989
211778.68371671258,1990
225230.91490487874,1991
211033.68670545446,1992
175549.67274830118,1993
225985.98613644612,1994
184748.2928081625,1995
259987.13893754475,1996
303408.21735486423,1997
292315.4240303212,1998
270477.78179342375,1999
317833.9261897922,2000
269888.5830527827,2001
243643.45526882153,2002
255087.04275699472,2003
282064.3526269577,2004
228433.5250992837,2005
223981.0065567166,2006
252733.57407416723,2007
211780.9895693194,2008
193435.76501015166,2009
191312.5676959746,2010
143257.320897158,2011
180894.16089724156,2012
175067.54642512748,2013
178872.28685015065,2014
208748.77576988688,2015
187605.623854684,2016
193978.73280658576,2017
121603.0402787502,2018
137576.49608380842,2019
104044.46425776507,2020
109084.67183780318,2021
177850.53242381293,2022
138671.7638703559,2023
265220.64080982085,2024
355920.8893744914,2025
180893.76058497926,2026
159535.1737769936,2027
152160.24970298717,2028
163881.23688045327,2029
258871.2241523731,2030
233636.60955184858,2031
253328.64091888134,2032
251038.3005531875,2033
177893.24163105857,2034
217481.29790496093,2035
204593.31981451358,2036
216210.9242474521,2037
312218.9437251582,2038
234589.21428722396,2039
287054.8984044365,2040
285792.5202322436,2041
204005.19797740463,2042
171385.82887106662,2043
173013.70525587216,2044
217119.83844419505,2045
155146.86057154342,2046
134593.4688915777,2047
146532.13705524692,2048
145722.19125880173,2049
173044.67193810648,2050
107027.86557233529,2051
125055.90258039368,2052
147432.7847388814,2053
95391.75678425193,2054
152028.2592754991,2055
144604.58419216154,2056
114049.99708885954,2057
205668.6248016073,2058
133174.97990880292,2059
166272.21545898437,2060
167404.2737017463,2061
128963.73942295158,2062
125546.41182414634,2063
140455.83299114613,2064
119826.14678381768,2065
164712.3374707492,2066
123355.26180539904,2067
151987.39672887366,2068
86561.86588302552,2069
118047.36337616248,2070
95370.69084426269,2071
142860.69809951773,2072
132645.25744009682,2073
181355.7901363974,2074
145293.13574859436,2075
125227.38821644298,2076
153398.25542348094,2077
124374.25028249483,2078
132331.08594992154,2079
118310.90007212128,2080
129232.16288221859,2081
117635.30111460047,2082
147434.03179199132,2083
115398.00039775156,2084
113721.13116518488,2085
114940.48538961301,2086
119650.47113839473,2087
92736.12201163758,2088
84316.98108647486,2089
128978.56343606711,2090
105617.5068515377,2091
116474.78502014189,2092
112468.51843421884,2093
111281.21642481962,2094
149017.3274577397,2095
86678.17726406794,2096
101831.76392044556,2097
150164.5093951371,2098
61819.757993582796,2099
75192.439878915,2100
116449.95539539076,2101
123317.43973514914,2102
108990.5214464685,2103
138804.68246118462,2104
128803.86787137948,2105
70737.62685462783,2106
191983.46963392285,2107
119209.17934766626,2108
108456.16323715505,2109
116184.70594793544,2110
134397.1055459492,2111
137623.20442352525,2112
117482.78038940679,2113
116087.83025548734,2114
159345.48670225556,2115
115783.73410882229,2116
143823.42820551153,2117
126819.49701357601,2118
110641.62206864601,2119
113635.69443929355,2120
98717.16301639762,2121
111355.85211030913,2122
86776.36265684795,2123
166740.37211679085,2124
123368.44186813135,2125
148343.6628568771,2126
160112.0761470039,2127
119976.90908446896,2128
91444.24632189063,2129
136266.3339040741,2130
143823.2122154722,2131
106774.0571976649,2132
118941.22789719066,2133
122526.47524209687,2134
97910.80928349347,2135
72568.07538237242,2136
104555.46273379038,2137
124677.4775288255,2138
151169.87449224398,2139
139592.45402732783,2140
169338.3769542373,2141
125972.5638812874,2142
145683.79332104308,2143
119373.21932050129,2144
138959.37161396974,2145
169991.9649036422,2146
141741.48749139567,2147
139808.8838011669,2148
146423.22208111986,2149
229511.92635983357,2150
124512.41102155065,2151
146447.3410150872,2152
170938.66132611773,2153
101593.09348957884,2154
138082.84907587868,2155
253436.37725751376,2156
229715.90660578324,2157
243702.03487947752,2158
221123.69241513743,2159
182366.6938733788,2160
240400.38017406678,2161
341713.89313329954,2162
324061.0131753144,2163
265891.86077404406,2164
192023.04329346513,2165
158928.8887120713,2166
218503.14897470162,2167
181726.8890724323,2168
193428.83309514038,2169
213681.96725791806,2170
157144.47416779218,2171
134912.1625158744,2172
188481.56352229533,2173
223108.5707759034,2174
293549.5538825387,2175
310338.3014452328,2176
241856.24886291407,2177
212018.90200964146,2178
139542.00664179598,2179
198007.6771268638,2180
192797.09212774824,2181
221258.62918008846,2182
191175.25361541356,2183
117536.24760987902,2184
125276.30290414405,2185
148960.95904389123,2186
156214.08955819148,2187
154181.72800653643,2188
275542.97178720764,2189
82854.02093331184,2190
79307.12129520733,2191
89754.91555640649,2192
108998.21369103606,2193
106167.610842398,2194
106478.54290505042,2195
100979.96784667634,2196
114948.2885892768,2197
157467.28935528183,2198
195441.9982375208,2199
139230.9657642343,2200
140571.1789739452,2201
226428.50838906565,2202
140432.3012872509,2203
177511.84334776696,2204
113744.36052716474,2205
140708.87490869273,2206
228448.43330441893,2207
262077.86066384867,2208
230386.71900006206,2209
125211.95704758914,2210
117486.60905622983,2211
125457.92342715521,2212
106286.80972636852,2213
133613.9491830614,2214
102046.29982640943,2215
145910.63047185555,2216
71294.26323224731,2217
80012.1037060468,2218
80860.4925317436,2219
74054.86405990114,2220
293821.6761351933,2221
263066.31671857776,2222
290398.99244442827,2223
216359.38590201436,2224
131642.15877009084,2225
176502.4525929341,2226
202957.30271423646,2227
269014.99456386594,2228
247035.08720344902,2229
152664.85634042197,2230
210046.31273944303,2231
178450.83888591302,2232
174136.21029049566,2233
245210.28079435244,2234
209635.14430448273,2235
256674.62625093164,2236
314455.8685278781,2237
199024.1350439424,2238
107808.20666620668,2239
154514.820968515,2240
151707.1100668529,2241
121318.30678137256,2242
123867.71664324115,2243
102895.00489768373,2244
105170.0263061932,2245
140873.47887298942,2246
114034.43618300396,2247
129099.37423868827,2248
125798.22749747541,2249
133707.58354382438,2250
104222.34431316667,2251
172139.85334432515,2252
160679.5780040028,2253
181390.79293733306,2254
178901.58283301248,2255
181655.1726630968,2256
207627.436092404,2257
166937.82331567924,2258
173377.782149963,2259
145695.90353881422,2260
202792.70151670816,2261
216227.10033527482,2262
365234.78389990353,2263
442858.3478213477,2264
155562.253111033,2265
296746.1615037342,2266
345720.95082268585,2267
408383.38211074163,2268
150970.44670824823,2269
198756.37028138543,2270
216310.89473094727,2271
195923.8234600909,2272
162916.17487339972,2273
177208.66454005183,2274
152112.1013686308,2275
194284.09511663817,2276
175369.4914832767,2277
150155.73172788665,2278
129605.56442118975,2279
111734.3687506595,2280
162188.661104424,2281
177799.6684242242,2282
109330.6935002549,2283
112971.00400922411,2284
145128.76110687223,2285
124827.82884732954,2286
358191.31592360314,2287
269492.0933688339,2288
359912.3312382531,2289
414488.90543625195,2290
331442.2451745934,2291
427716.63072539284,2292
435725.56791282207,2293
396057.7547886639,2294
456422.1298033874,2295
269424.4744202668,2296
334505.5201351086,2297
347742.51415040216,2298
351826.9087029691,2299
330607.46360380494,2300
312514.01450464036,2301
248484.6609672128,2302
254343.26441325652,2303
246449.95778799095,2304
191539.83628833573,2305
187037.639536329,2306
194826.71940896905,2307
238399.86593758527,2308
280281.7890179978,2309
221795.5153367581,2310
201814.23414639547,2311
166355.2434952843,2312
173233.193867433,2313
171324.07913109538,2314
177922.72721776896,2315
194028.24468162275,2316
183361.24574210236,2317
174423.74943042675,2318
186345.0953660229,2319
189710.04127679073,2320
249310.49744838962,2321
190865.85682079452,2322
196658.17190340086,2323
192728.3971757123,2324
213330.2107412977,2325
185371.25749049496,2326
208388.48782568262,2327
222533.5555006023,2328
187449.44109251557,2329
179593.67912651517,2330
331676.07881022885,2331
402087.6281007497,2332
324154.50855211145,2333
248833.85386692383,2334
290750.2781502401,2335
301913.63645422005,2336
189730.53068382593,2337
260456.01750250068,2338
229991.43770806922,2339
360969.38460096385,2340
211647.9116965386,2341
240659.90655505087,2342
232235.75546772894,2343
213551.16932578638,2344
234896.58903049075,2345
216197.77761940565,2346
193477.1221774759,2347
236774.13600911008,2348
169194.36133209357,2349
294711.6917424209,2350
242747.10446444186,2351
249673.55429624286,2352
233335.69525127186,2353
141028.08430050715,2354
154604.7683467542,2355
149861.21457022912,2356
192995.84883377398,2357
192872.19438200767,2358
127453.95825888641,2359
122344.72573046699,2360
151567.99453294132,2361
257611.8813074264,2362
143346.5566492295,2363
158103.51191457498,2364
216974.64274360964,2365
202997.54806915155,2366
227937.6441900451,2367
212609.89186674551,2368
221954.13495665303,2369
168251.21293936594,2370
161281.67353222938,2371
188517.48295358618,2372
278414.03408543544,2373
310135.827016597,2374
254874.25041963425,2375
273350.58325432066,2376
310516.381535065,2377
155983.9895308116,2378
199328.92716542847,2379
141135.73846825399,2380
165965.99660834012,2381
215429.8839419204,2382
203941.12649437954,2383
245444.98920667122,2384
163282.4580989513,2385
133236.8756394348,2386
134278.8261264101,2387
103561.86607430765,2388
126359.92282045777,2389
152755.55622196323,2390
148590.29495664063,2391
114988.46598452043,2392
174446.6378901052,2393
143148.3417352094,2394
203707.9631696085,2395
142501.26978603468,2396
211188.04323778924,2397
130451.98211171941,2398
68626.04552453227,2399
71839.56901003659,2400
126517.66879690904,2401
133639.4396867457,2402
150894.6996099184,2403
148627.08771810762,2404
154733.56225475302,2405
148631.04168985967,2406
127337.88950993169,2407
151137.1157444764,2408
119143.49916132793,2409
162068.60220261972,2410
118823.23479272523,2411
149145.22441361044,2412
131048.09765731212,2413
154158.65060372266,2414
138502.2226496912,2415
131193.0329808164,2416
136252.08219543693,2417
139137.6083709417,2418
129072.89313485098,2419
124991.75990572108,2420
127895.72287821677,2421
109266.40983830177,2422
111784.52505943872,2423
155585.88332486665,2424
196197.39172783087,2425
125271.1328365411,2426
127476.56991311781,2427
183107.63512247716,2428
113561.83627299865,2429
133680.41700660286,2430
115021.91449466844,2431
144643.04923145348,2432
144984.4188004188,2433
135896.84827519377,2434
139762.6452845436,2435
108954.16568994585,2436
107820.58455973402,2437
129005.85985144005,2438
98587.46107418435,2439
128124.97186585175,2440
90303.3029331078,2441
99368.04604612298,2442
122169.10153635568,2443
123755.49053902278,2444
89577.69520087133,2445
133162.231965246,2446
177969.42696166434,2447
125465.2593823912,2448
116001.67522686147,2449
146980.01854888446,2450
116573.97225818019,2451
197020.4259145627,2452
96048.56264864697,2453
109201.8497011122,2454
118013.99937854792,2455
127282.33775930679,2456
137636.1039328751,2457
132733.2967509747,2458
106651.886413936,2459
144343.78183375043,2460
126275.37212935265,2461
131511.97707581715,2462
128711.81036155493,2463
165968.21044243418,2464
134822.68471169152,2465
121795.64540067753,2466
134659.05513429595,2467
85248.04096105401,2468
84912.13470502509,2469
180736.73044487828,2470
212224.9770335077,2471
161852.71270738222,2472
117481.55482193832,2473
74026.06332072272,2474
210369.80677886776,2475
117117.46394907511,2476
122690.20346002412,2477
149445.63547150744,2478
107109.25335475392,2479
155408.230767361,2480
121452.94871130685,2481
128720.25314955034,2482
114570.97771151683,2483
126552.42637815088,2484
129782.74027139723,2485
145030.07226295624,2486
158488.32073598128,2487
170731.7749676266,2488
162010.05715483925,2489
147992.2589075197,2490
97004.97938945027,2491
197541.45488290497,2492
149723.54555344355,2493
147077.29494856345,2494
84126.35053453007,2495
241761.05875905746,2496
149131.19767141613,2497
121058.5220545316,2498
85609.69408479203,2499
122624.25414642232,2500
137123.38601810968,2501
135436.5052916052,2502
91942.61699917293,2503
161334.0758016929,2504
230806.1033746578,2505
253821.66897907446,2506
267813.8815673973,2507
250470.29835525542,2508
218295.37393179396,2509
228903.33482500957,2510
179136.4811667796,2511
204064.59456706478,2512
222233.5511827475,2513
252128.94460910617,2514
152279.22823009064,2515
169827.11570298095,2516
149351.7395975017,2517
157104.26934551916,2518
238624.90797921733,2519
224196.71109503336,2520
185222.65128359062,2521
223240.3719408267,2522
116095.57749659827,2523
138319.7546443502,2524
145351.64248224557,2525
141289.81409128034,2526
121096.37056373857,2527
133173.11169466798,2528
147743.1749539741,2529
133525.22246471618,2530
248151.054607072,2531
224235.73676290206,2532
198407.30408152737,2533
233633.38970480184,2534
290256.82664565765,2535
228117.31071740278,2536
250719.05044215886,2537
182134.0416164422,2538
190511.86850146073,2539
178115.54637232667,2540
186233.20932943755,2541
160862.54579910214,2542
118964.71163860658,2543
118372.55336403765,2544
133877.0933881498,2545
129042.24751921595,2546
138921.8251844243,2547
153861.16347303792,2548
150319.5366278002,2549
652420.075024566,2550
143843.06712025419,2551
136090.16245770053,2552
79443.30588797535,2553
95865.82567390057,2554
119180.43227540934,2555
106586.87406213209,2556
114152.8930391161,2557
155926.69238036056,2558
132864.34401117446,2559
158566.8786573531,2560
160004.06598147744,2561
140466.83221291783,2562
151044.4623932204,2563
222415.1523432698,2564
154717.15610044825,2565
149570.64839225024,2566
140239.65703065356,2567
199874.7789809576,2568
211610.73589220236,2569
118657.35629922106,2570
184671.19100694114,2571
156988.30161826088,2572
213335.8119595962,2573
289288.7613555876,2574
135866.43205609464,2575
116421.09381140846,2576
146456.32984924383,2577
84961.20655789424,2578
63552.744570976065,2579
99237.80854615167,2580
113897.94802563702,2581
116028.9649131655,2582
263752.39915274817,2583
161324.19538829278,2584
188170.3482758068,2585
219511.82030319932,2586
198863.62547569725,2587
